,Daily_Return,EMA10,EMA100,EMA100Cross,EMA10Cross,EMA12,EMA12Cross,EMA20,EMA20Cross,EMA26,EMA26Cross,EMA50,EMA50Cross,MACD,MACD_Cross,SMA10,SMA100,SMA100Cross,SMA10Cross,SMA15,SMA15Cross,SMA20,SMA20Cross,SMA5,SMA50,SMA50Cross,SMA5Cross,Settle_Price,Time,Volume
14/11/1975,-0.017241379,153.0139432,162.9654519,0,0,153.0436346,0,153.1098441,0,153.3925616,0,156.217111,0,0.025907011,0,153.72,166.141,0,0,153.2333333,0,153.375,0,154.02,153.66,0,0,150.8,219,6
17/11/1975,0.006072874,152.1386808,162.6730668,0,0,152.2984601,0,152.6422399,0,153.0079274,0,155.9027145,0,-0.267706682,-1,153.47,165.914,0,0,152.9466667,0,153.325,0,153.12,153.38,0,0,148.2,220,5
18/11/1975,0.018779343,151.5861934,162.4042932,0,0,151.8063893,0,152.3048838,0,152.7184513,0,155.6359414,0,-0.376241085,0,153.03,165.669,0,0,152.6,0,153.09,0,151.68,153.054,0,0,149.1,221,28
19/11/1975,-0.007241606,151.6432491,162.1962874,0,-1,151.8207909,-1,152.2663234,0,152.6578253,0,155.4894339,0,-0.24097073,0,152.79,165.418,0,0,152.3866667,0,152.8,0,150.7,152.718,0,-1,151.9,222,1
20/11/1975,-0.00331565,151.4899311,161.9706183,0,1,151.6637462,1,152.1266735,0,152.5202086,0,155.3055345,0,-0.20831904,0,152.78,165.173,0,0,152.4733333,0,152.615,0,150.42,152.422,0,0,150.8,223,1529
21/11/1975,0.001996008,151.27358,161.7395169,0,0,151.4539391,0,151.9527046,0,152.3557487,0,155.1092391,0,-0.202932998,0,152.09,164.896,0,0,152.5333333,0,152.465,0,150.16,152.176,0,0,150.3,224,1
24/11/1975,-0.007304117,151.1511109,161.5189325,0,0,151.3225638,0,151.8238756,0,152.2256933,0,154.9324062,0,-0.163402223,0,151.59,164.59,0,0,152.3333333,0,152.225,0,150.06,151.954,0,0,150.6,225,0
25/11/1975,-0.005351171,150.8509089,161.2809338,0,0,151.0421694,0,151.6025541,0,152.0237901,0,154.7193706,0,-0.193514764,0,151.11,164.287,0,0,152.2,0,152.085,0,150.54,151.764,0,1,149.5,226,601
26/11/1975,-0.018829859,150.4598346,161.0318064,0,0,150.6818356,0,151.3261204,0,151.7775834,0,154.4833169,0,-0.246113477,0,150.66,163.969,0,0,152.0666667,0,151.945,0,150.62,151.57,0,0,148.7,227,250
28/11/1975,-0.003427005,149.6307737,160.7321667,0,0,149.9461686,0,150.809347,0,151.3422068,0,154.1467162,0,-0.437123161,0,150.2,163.657,0,0,151.8466667,0,151.85,0,149.98,151.358,0,0,145.9,228,1
1/12/1975,0.009628611,148.8615422,160.4285594,0,0,149.2467581,0,150.2941711,0,150.9020434,0,153.8037077,0,-0.557096199,0,149.58,163.316,0,0,151.06,0,151.65,0,149,151.084,0,0,145.4,229,1529
2/12/1975,-0.009536785,148.4867163,160.1586869,0,0,148.8703337,0,149.9613929,0,150.5981883,0,153.5290525,0,-0.503732362,0,149.04,162.997,0,0,150.4,0,151.255,0,148.02,150.848,0,0,146.8,230,25
3/12/1975,-0.000687758,147.9254952,159.8664357,0,0,148.3364362,0,149.5269746,0,150.2131373,0,153.2102661,0,-0.522063101,0,148.9,162.664,0,0,149.8266667,0,150.965,0,147.26,150.716,0,0,145.4,231,20
4/12/1975,-0.002752925,147.4481324,159.5779914,0,0,147.8692922,0,149.1244055,0,149.8492012,0,152.9000596,0,-0.500216833,0,148.53,162.312,0,0,149.2533333,0,150.66,0,146.44,150.694,0,0,145.3,232,3
5/12/1975,-0.014492754,146.9848356,159.2873381,0,0,147.412478,0,148.7220812,0,149.4825937,0,152.5863318,0,-0.472338817,0,147.87,161.973,0,0,148.72,0,150.325,0,145.76,150.662,0,0,144.9,233,9
8/12/1975,0.007002801,146.2239564,158.9608562,0,0,146.702866,0,148.1580735,0,148.9875868,0,152.2025541,0,-0.549555102,0,147.28,161.607,0,0,148.24,0,149.685,0,145.56,150.69,0,0,142.8,234,9
9/12/1975,0.011126565,145.7832371,158.6606412,0,0,146.2562712,0,147.7430189,0,148.6033211,0,151.8730422,0,-0.489507349,0,146.53,161.221,0,0,147.7066667,0,149.06,0,145.04,150.748,0,0,143.8,235,134
10/12/1975,0.000687758,145.7135576,158.3980543,0,0,146.1245372,0,147.5198742,0,148.3660381,0,151.6191974,0,-0.307166675,0,145.85,160.858,0,0,147.4133333,0,148.48,0,144.44,150.698,0,-1,145.4,236,10
11/12/1975,-0.007560137,145.6747289,158.1426473,0,0,146.0284546,0,147.3275052,0,148.1537389,0,151.3792288,0,-0.152760166,0,145.44,160.518,0,-1,147.1666667,0,148.05,0,144.44,150.686,0,0,145.5,237,130
12/12/1975,-0.004847645,145.44296,157.8705156,0,0,145.7779231,0,147.0486952,0,147.8756842,0,151.1055336,0,-0.100189521,0,145.12,160.181,0,1,146.74,0,147.66,0,144.48,150.632,0,1,144.4,238,59
15/12/1975,0.006263048,145.1260582,157.5899114,0,0,145.4582426,0,146.7297719,0,147.5663743,0,150.8151205,0,-0.088448044,0,144.97,159.834,0,0,146.3133333,0,147.275,0,144.38,150.538,0,0,143.7,239,3
16/12/1975,0.002074689,145.0304113,157.3326854,0,0,145.3262053,0,146.5269364,0,147.3466428,0,150.5713903,0,-0.000603155,0,144.8,159.482,0,0,145.8733333,0,146.92,0,144.56,150.382,0,-1,144.6,240,44
17/12/1975,-0.000690131,145.0067001,157.0864936,0,0,145.2606352,0,146.3719901,0,147.16541,0,150.3489828,0,0.092047683,1,144.58,159.12,0,-1,145.4733333,0,146.74,0,144.72,150.206,0,0,144.9,241,0
18/12/1975,0.048342541,144.9691183,156.8431967,0,0,145.1897683,0,146.2222768,0,146.9901945,0,150.1313757,0,0.157117024,0,144.53,158.767,0,0,145.1666667,0,146.53,0,144.62,150.056,0,0,144.8,242,9
19/12/1975,-0.015151515,146.2110968,156.7433314,0,-1,146.206727,-1,146.7534885,-1,147.3464764,-1,150.1968119,-1,0.654235087,0,144.48,158.407,0,0,144.9066667,-1,146.175,-1,144.48,149.974,-1,0,151.8,243,171
22/12/1975,-0.012040134,146.8090792,156.5998991,0,0,146.7133844,0,147.015061,0,147.5059966,0,150.169486,1,0.80109776,0,145.17,158.09,0,0,145.3,0,146.225,0,145.96,149.982,1,0,149.5,244,8
23/12/1975,0,146.9710648,156.4236635,0,0,146.8651714,0,147.0802933,0,147.5203673,0,150.0726434,0,0.750811326,0,145.84,157.731,0,0,145.5733333,0,146.185,0,147.12,149.916,0,0,147.7,245,10
24/12/1975,0.014895058,147.1035985,156.2509177,0,0,146.9936066,0,147.139313,0,147.5336734,0,149.9795985,0,0.692752291,0,146.23,157.377,0,0,145.6333333,0,146.04,0,147.74,149.9,0,1,147.7,246,230
29/12/1975,-0.001334223,147.6120351,156.1251569,0,0,147.440744,0,147.4022356,0,147.7089568,0,149.976477,0,0.77168503,0,146.46,157.022,0,0,145.7866667,0,145.95,0,148.3,149.842,-1,-1,149.9,247,72
30/12/1975,-0.006012024,147.9916651,155.9979261,0,0,147.7883219,0,147.6210703,0,147.8564415,0,149.9656348,0,0.777422555,0,146.9,156.695,0,0,146.0933333,0,146.01,0,149.32,149.788,1,0,149.7,248,202
31/12/1975,0,148.1386351,155.8553929,0,0,147.9439647,0,147.7333493,0,147.9263347,0,149.9199236,0,0.690537698,0,147.43,156.367,0,0,146.4133333,0,146.2,0,148.9,149.746,0,1,148.8,249,343
2/1/1976,-0.011424731,148.2588832,155.7156822,0,0,148.0756624,0,147.8349351,0,147.9910507,0,149.876005,0,0.606015598,0,147.94,156.031,0,0,146.8133333,0,146.37,0,148.76,149.686,0,-1,148.8,250,37
5/1/1976,0.002719239,148.0481772,155.5450746,0,1,147.9255605,1,147.7649413,1,147.9250469,1,149.7671421,0,0.417533955,0,148.36,155.703,0,1,147.1466667,1,146.47,0,148.98,149.604,0,1,147.1,251,48
6/1/1976,-0.006101695,147.9485086,155.3857662,0,0,147.8600896,0,147.7397088,0,147.893562,0,149.6782346,0,0.306838454,0,148.58,155.371,0,0,147.26,-1,146.555,0,148.86,149.448,0,0,147.5,252,21
7/1/1976,-0.026603001,147.7033252,155.2117906,0,0,147.6662297,0,147.6311651,0,147.7977426,0,149.5575195,0,0.16703833,0,148.85,155.04,0,0,147.3933333,1,146.665,1,148.38,149.286,0,0,146.6,253,48
8/1/1976,0.004905396,146.7936297,154.9640324,0,0,146.9021944,0,147.1615303,0,147.420132,0,149.2885972,0,-0.175509159,-1,148.33,154.749,0,0,147.54,0,146.75,0,147.76,149.142,0,0,142.7,254,276
9/1/1976,0,146.1766061,154.7350416,0,0,146.3633952,0,146.8032893,0,147.1223444,0,149.0576718,0,-0.333216589,0,147.65,154.418,0,0,147.4733333,0,146.745,0,146.54,148.894,0,0,143.4,255,15
12/1/1976,-0.039748954,145.6717687,154.5105854,0,0,145.9074883,0,146.4791665,0,146.8466152,0,148.8358023,0,-0.410715463,0,147.22,154.077,0,0,147.3933333,0,146.725,0,145.46,148.694,0,0,143.4,256,13
13/1/1976,0.007988381,144.2223562,154.1777025,0,0,144.6447978,0,145.6430554,0,146.1690882,0,148.3991042,0,-0.79670313,0,146.79,153.771,0,0,147.2933333,0,146.625,0,144.72,148.516,0,0,137.7,257,158
14/1/1976,-0.008645533,143.2364732,153.8731935,0,0,143.7455981,0,144.9913359,0,145.6232298,0,148.0226687,0,-0.920035523,0,145.57,153.419,0,0,146.82,0,146.235,0,142.76,148.258,0,0,138.8,258,90
15/1/1976,-0.005813953,142.2116599,153.5509521,0,0,142.8001215,0,144.2873991,0,145.0289165,0,147.6139366,0,-1.01695907,0,144.48,153.049,0,0,145.9533333,0,145.955,0,141.2,148.036,0,0,137.6,259,100
16/1/1976,-0.028508772,141.2277218,153.2192501,0,0,141.8770259,0,143.5743135,0,144.4193671,0,147.1898607,0,-1.064404251,0,143.36,152.673,0,0,145.16,0,145.65,0,140.18,147.722,0,0,136.8,260,134
19/1/1976,-0.027088036,139.7135905,152.8168887,0,0,140.495945,0,142.5577122,0,143.5660807,0,146.629474,0,-1.273758961,0,142.16,152.289,0,0,144.4333333,0,145.26,0,138.86,147.406,0,0,132.9,261,115
20/1/1976,0,137.8202104,152.3512077,0,0,138.7734919,0,141.2950729,0,142.5093339,0,145.9498867,0,-1.551572254,0,140.74,151.857,0,0,143.4466667,0,144.66,0,136.76,147.034,0,0,129.3,262,89
21/1/1976,0.013921114,136.2710813,151.8947481,0,0,137.3160316,0,140.152685,0,141.5308648,0,145.29695,0,-1.624450692,0,138.92,151.396,0,0,142.0733333,0,143.885,0,135.08,146.58,0,0,129.3,263,111
22/1/1976,0.018306636,135.3308847,151.482971,0,0,136.359719,0,139.2905246,0,140.7582081,0,144.7402069,0,-1.446485278,0,137.19,150.94,0,0,140.7133333,0,142.76,0,133.18,146.012,0,0,131.1,264,462
23/1/1976,-0.017977528,134.9979965,151.1268725,0,0,135.9197623,0,138.739046,0,140.2205631,0,144.2994144,0,-1.079037607,0,136.03,150.5,0,0,139.5333333,0,141.84,0,131.88,145.528,0,-1,133.5,265,300
26/1/1976,0.003051106,134.2892699,150.7303008,0,0,135.1782604,0,138.0115178,0,139.5449658,0,143.7817904,0,-0.915953785,0,135.04,150.088,0,0,138.5133333,0,141.13,0,131.22,145.09,0,1,131.1,266,161
27/1/1976,0.017490494,133.7821299,150.3495028,0,0,134.6123742,0,137.3913733,0,138.9490424,0,143.3001515,0,-0.708733284,0,133.81,149.617,0,0,137.4466667,0,140.3,0,130.86,144.632,0,-1,131.5,267,24
28/1/1976,0.000747384,133.785379,150.0217898,0,-1,134.4873935,0,137.0493377,0,138.5676319,0,142.9275966,0,-0.361842702,0,133.19,149.155,0,-1,136.38,0,139.38,0,131.3,144.196,0,0,133.8,268,54
29/1/1976,0.000746826,133.8062192,149.7025465,0,0,134.3970253,0,136.7494008,0,138.2218814,0,142.5735732,0,-0.085168343,0,132.69,148.745,0,0,135.5266667,0,138.585,0,132.2,143.83,0,0,133.9,269,186
30/1/1976,0.019402985,133.8414521,149.3916049,0,0,134.3359445,0,136.4875531,0,137.9091494,0,142.2373546,0,0.133186235,1,132.32,148.436,0,0,134.94,0,137.84,0,132.76,143.492,0,0,134,270,159
2/2/1976,-0.002928258,134.3430062,149.1383058,0,0,134.6842607,-1,136.4982623,-1,137.8121754,0,142.0162819,0,0.462781199,0,132.04,148.131,0,0,134.3133333,-1,137.1,0,132.86,143.208,0,0,136.6,271,9
3/2/1976,-0.01174743,134.6806415,148.8821018,0,0,134.9174514,0,136.4698564,1,137.692755,0,141.7881924,0,0.652313805,0,132.41,147.838,0,0,133.86,0,136.575,0,133.96,142.958,0,0,136.2,272,149
4/2/1976,0,134.6659794,148.5992879,0,1,134.8686127,1,136.2917748,0,137.463662,0,141.5063025,0,0.666054475,0,133.1,147.533,0,0,133.76,0,136.01,0,134.9,142.644,0,1,134.6,273,449
5/2/1976,0.014115899,134.6539831,148.3220742,0,0,134.8272877,0,136.1306534,0,137.2515389,0,141.2354671,0,0.669482045,0,133.63,147.248,0,0,133.48,0,135.41,0,135.06,142.32,0,0,134.6,274,685
6/2/1976,-0.01025641,134.9896226,148.0879738,0,-1,135.084628,-1,136.1658293,-1,137.1958694,0,141.0497625,0,0.785993561,0,133.98,146.98,0,0,133.28,0,135.005,-1,135.2,142.006,0,-1,136.5,275,20
9/2/1976,0.004441155,135.0096912,147.8307862,0,0,135.0869929,0,136.0643217,1,137.0406198,0,140.8164385,0,0.754886449,0,134.28,146.744,0,0,133.26,0,134.66,0,135.7,141.724,0,1,135.1,276,132
10/2/1976,-0.004421518,135.1352019,147.5905726,0,0,135.1813017,0,136.0296244,0,136.9413146,0,140.6157938,0,0.758800316,0,134.68,146.503,0,0,133.4066667,0,134.245,0,135.4,141.436,0,-1,135.7,277,50
11/2/1976,0.00296077,135.1288015,147.3432345,0,1,135.1687938,1,135.9410888,0,136.8049209,0,140.3994882,0,0.706148826,0,135.1,146.267,0,0,133.8333333,0,134.145,0,135.3,141.176,0,1,135.1,278,73
12/2/1976,0.003690037,135.1962922,147.108715,0,-1,135.2197486,-1,135.8990803,0,136.7082601,0,140.2073514,0,0.683011552,0,135.23,146.022,0,0,134.22,0,133.96,0,135.4,140.96,0,-1,135.5,279,39
13/2/1976,-0.011029412,135.3424209,146.8887405,0,0,135.3397873,0,135.9086917,-1,136.6557964,0,140.0423572,0,0.684411157,0,135.39,145.805,0,0,134.5133333,0,133.855,0,135.58,140.762,0,0,136,280,100
17/2/1976,0.001486989,135.1892534,146.6434189,0,1,135.2105892,1,135.7745306,1,136.4961078,0,139.8250099,0,0.571921392,0,135.59,145.631,0,1,134.68,1,133.815,0,135.48,140.546,0,1,134.5,281,106
18/2/1976,0.001484781,135.1002983,146.4069155,0,0,135.132037,0,135.6721944,0,136.3630628,0,139.6240291,0,0.501131381,0,135.38,145.511,0,0,134.9066667,0,133.895,0,135.36,140.328,0,0,134.7,282,194
19/2/1976,0.008154188,135.0638804,146.1790558,0,0,135.096339,0,135.598652,0,136.2546877,0,139.4387731,0,0.459046717,0,135.23,145.389,0,0,135.12,0,134.165,0,135.16,140.116,0,0,134.9,283,19
20/2/1976,-0.001470588,135.234084,145.9774903,0,-1,135.2353638,-1,135.6368756,-1,136.235822,0,139.3039192,0,0.493549793,0,135.26,145.303,0,-1,135.1933333,-1,134.445,0,135.12,139.916,0,-1,136,284,31
23/2/1976,0.015463918,135.3369778,145.7759559,0,0,135.3222309,0,135.6524113,0,136.2035389,0,139.1665106,0,0.49016001,0,135.4,145.264,0,0,135.3333333,0,134.69,0,135.22,139.78,0,0,135.8,285,6
24/2/1976,0.006526468,135.8029818,145.6199964,0,0,135.7188108,0,135.8664674,0,136.3292027,-1,139.1168435,0,0.608860868,0,135.33,145.159,0,0,135.4533333,0,134.805,0,135.18,139.62,0,0,137.9,286,43
25/2/1976,-0.009365994,136.3478942,145.4849469,0,0,136.1928399,0,136.1458514,0,136.5122247,0,139.1044183,0,0.719894365,0,135.61,145.078,0,0,135.54,0,135.145,0,135.86,139.47,0,0,138.8,287,34
26/2/1976,0.001454545,136.557368,145.3268292,0,0,136.3939414,0,136.274818,0,136.5853932,0,139.0414999,0,0.678261905,0,135.92,144.984,0,0,135.7133333,0,135.51,0,136.68,139.336,0,0,137.5,288,4
27/2/1976,-0.004357298,136.7651193,145.1758028,0,0,136.5948735,0,136.4105496,0,136.6679567,0,138.9888921,0,0.637304422,0,136.16,144.868,0,0,135.9066667,0,135.695,0,137.2,139.198,0,0,137.7,289,53
1/3/1976,-0.004376368,136.8260067,145.015886,0,0,136.6725853,0,136.4762115,0,136.6999599,0,138.9148179,0,0.546410384,0,136.38,144.73,0,0,136.1133333,0,135.885,0,137.54,139.078,0,1,137.1,290,6
2/3/1976,-0.003663004,136.7667327,144.8472546,0,1,136.6460337,1,136.4784771,0,136.6851481,1,138.8201192,0,0.427736517,0,136.49,144.567,0,0,136.1533333,0,136.04,0,137.8,138.928,0,0,136.5,291,63
3/3/1976,0.009558824,136.6273268,144.6720614,0,0,136.5466439,0,136.4329078,1,136.6343963,0,138.7095263,0,0.30327874,0,136.69,144.408,0,1,136.2466667,1,136.035,1,137.52,138.76,0,0,136,292,16
4/3/1976,0.011653314,136.749631,144.52608,0,-1,136.6625448,-1,136.5154881,-1,136.6837003,-1,138.6542507,0,0.295900563,0,136.82,144.279,0,-1,136.2666667,-1,136.025,-1,136.96,138.584,0,-1,137.3,293,6
5/3/1976,-0.007919366,137.1406072,144.4146725,0,0,137.0067687,0,136.7425844,0,136.8478707,0,138.6638879,-1,0.38076327,0,137.06,144.138,0,0,136.4133333,0,136.16,0,136.92,138.294,-1,0,138.9,294,13
8/3/1976,0.002177068,137.2604968,144.2836888,0,0,137.1288043,0,136.8432907,0,136.9183988,0,138.63001,1,0.345816603,0,137.35,143.999,0,0,136.64,0,136.375,0,137.16,138.082,1,0,137.8,295,46
9/3/1976,0.005068791,137.4131337,144.1612396,0,0,137.278219,0,136.9629773,0,137.0059248,0,138.6092253,0,0.326164248,0,137.55,143.892,0,0,136.76,0,136.44,0,137.3,137.884,-1,0,138.1,296,5
10/3/1976,-0.001440922,137.6652912,144.0550764,0,0,137.5123392,0,137.1379318,0,137.1388192,0,138.6167066,-1,0.341911951,0,137.57,143.767,0,0,137,0,136.59,0,137.62,137.692,0,0,138.8,297,18
11/3/1976,-0.005050505,137.8352383,143.9470551,0,0,137.6796716,0,137.2771764,0,137.2470549,0,138.6160515,1,0.32080702,0,137.57,143.629,0,0,137.2733333,0,136.745,0,138.18,137.47,0,0,138.6,298,6
12/3/1976,-0.003625816,137.8470131,143.8273114,0,0,137.7135683,0,137.3364929,0,137.2954212,0,138.587971,0,0.245069911,0,137.68,143.497,0,0,137.52,0,136.92,0,138.44,137.248,0,1,137.9,299,68
15/3/1976,-0.002911208,137.765738,143.7000379,0,1,137.665327,1,137.3425412,0,137.3031677,0,138.5413839,0,0.151265645,0,137.7,143.358,0,1,137.6466667,1,137.04,0,138.24,137.03,0,0,137.4,300,13
16/3/1976,0.006569343,137.6265129,143.5673639,0,0,137.562969,0,137.3099183,1,137.2807109,1,138.4809375,0,0.057091611,0,137.73,143.203,0,0,137.7533333,0,137.11,1,138.16,136.802,0,0,137,301,13
17/3/1976,0.000725163,137.6762379,143.4551389,0,-1,137.6148199,-1,137.3661165,-1,137.3265841,-1,138.4581556,0,0.050455412,0,137.78,143.024,0,-1,137.6933333,-1,137.235,-1,137.94,136.6,0,0,137.9,302,36
18/3/1976,0.005072464,137.7351037,143.3471163,0,0,137.6740784,0,137.4264864,0,137.3764668,0,138.4401887,0,0.047864983,0,137.97,142.847,0,0,137.6333333,0,137.395,0,137.76,136.408,0,-1,138,303,22
19/3/1976,-0.005767844,137.9105394,143.2550942,0,0,137.8319125,0,137.5477734,0,137.4745063,0,138.4503774,-1,0.086127663,0,138.04,142.689,0,0,137.6666667,0,137.55,0,137.64,136.236,0,0,138.7,304,19
22/3/1976,-0.001450326,137.9086231,143.1490528,0,1,137.8423875,0,137.5813188,0,137.5060243,0,138.428794,1,0.052067689,0,138.02,142.525,0,1,137.7333333,0,137.685,0,137.8,136.156,0,0,137.9,305,66
23/3/1976,-0.002904866,137.8706917,143.0411507,0,0,137.8204817,1,137.5926218,0,137.5203929,0,138.4002138,0,0.012634683,0,138.03,142.37,0,0,137.7866667,1,137.79,1,137.9,136.046,0,1,137.7,306,13
24/3/1976,0.000728332,137.7669295,142.9274646,0,0,137.7404076,0,137.564753,1,137.5040675,1,138.3570682,0,-0.040891222,-1,137.99,142.224,0,0,137.8666667,0,137.78,0,138.04,135.932,0,0,137.3,307,57
25/3/1976,-0.025473071,137.7002151,142.8180098,0,0,137.6880372,0,137.5490623,0,137.4963588,0,138.3195361,0,-0.068442335,0,137.84,142.091,0,0,137.9533333,0,137.705,0,137.92,135.924,0,0,137.4,308,15
26/3/1976,-0.008215086,137.0092669,142.6414156,0,0,137.1052623,0,137.2015325,0,137.2299619,0,138.146221,0,-0.307856274,0,137.72,141.966,0,0,137.96,0,137.7,0,137.8,135.896,1,0,133.9,309,101
29/3/1976,0.010542169,136.2439456,142.4465361,0,0,136.4429142,0,136.7823389,0,136.9018165,0,137.9365652,0,-0.513647192,0,137.32,141.772,0,0,137.6266667,0,137.51,0,136.84,135.822,0,0,132.8,310,48
30/3/1976,-0.002980626,135.8723192,142.2832383,0,0,136.0978505,0,136.5364019,0,136.701682,0,137.7900333,0,-0.526861088,0,136.86,141.574,0,0,137.2933333,0,137.295,0,135.82,135.742,0,0,134.2,311,113
31/3/1976,0,135.4955339,142.1152534,0,0,135.744335,0,136.2757922,0,136.4867426,0,137.6335614,0,-0.532349714,0,136.58,141.401,0,0,137.0333333,0,137.18,0,135.12,135.768,0,0,133.8,312,64
1/4/1976,-0.000747384,135.187255,141.9505949,0,0,135.4452066,0,136.0400025,0,136.2877246,0,137.4832256,0,-0.505968169,0,136.17,141.219,0,0,136.7,0,137.07,0,134.42,135.858,0,0,133.8,313,14
2/4/1976,-0.012715034,134.916845,141.7872168,0,0,135.1767132,0,135.8171451,0,136.0960413,0,137.3348639,0,-0.466222546,0,135.75,140.98,0,0,136.38,0,136.895,0,133.7,135.948,0,0,133.7,314,37
5/4/1976,0.003030303,134.3865095,141.5934105,0,0,134.6879881,0,135.4536075,0,135.7926308,0,137.1256535,0,-0.521229756,0,135.25,140.764,0,0,136.1,0,136.635,0,133.66,136,0,0,132,315,13
6/4/1976,-0.002265861,134.025326,141.4113628,0,0,134.33599,0,135.1627877,0,135.5413248,0,136.9403338,0,-0.497537554,0,134.66,140.53,0,0,135.74,0,136.345,0,133.5,135.97,0,0,132.4,316,12
7/4/1976,0.010598032,133.6752667,141.2269794,0,0,133.9919915,0,134.8710936,0,135.2864119,0,136.7505167,0,-0.469298446,0,134.13,140.314,0,0,135.4333333,0,136.06,0,133.14,135.996,0,0,132.1,317,10
8/4/1976,-0.01423221,133.6434,141.0739699,0,0,133.9163005,0,134.7405133,0,135.1540851,0,136.6230455,0,-0.330130111,0,133.61,140.102,0,0,135.0466667,0,135.725,0,132.8,136.008,0,-1,133.5,318,153
9/4/1976,0.008358663,133.2718728,140.8863665,0,0,133.5599466,0,134.4414168,0,134.8908195,0,136.4260633,0,-0.338574778,0,133.22,139.916,0,0,134.7466667,0,135.47,0,132.74,136.002,0,1,131.6,319,36
12/4/1976,0.00075358,133.1678959,140.7242602,0,0,133.4276471,0,134.2755676,0,134.7285366,0,136.2799432,0,-0.246873059,0,132.99,139.724,0,0,134.2733333,0,135.155,0,132.32,135.956,0,-1,132.7,320,107
13/4/1976,-0.002259036,133.1010057,140.5673442,0,0,133.331086,0,134.1350373,0,134.585682,0,136.1434748,0,-0.160463672,0,132.98,139.569,0,0,133.9266667,0,134.92,0,132.46,135.93,0,0,132.8,321,25
14/4/1976,0,132.991732,140.4075948,0,0,133.2032266,0,133.9793195,0,134.4311871,0,136.0005935,0,-0.107062474,0,132.84,139.406,0,0,133.6,0,134.71,0,132.54,135.854,0,1,132.5,322,7
15/4/1976,0.005283019,132.9023261,140.2510088,0,0,133.0950379,0,133.8384319,0,134.2881362,0,135.8633153,0,-0.057760233,0,132.71,139.212,0,0,133.28,0,134.44,0,132.62,135.78,0,0,132.5,323,1
19/4/1976,0.000750751,132.9564487,140.1113848,0,-1,133.1111859,-1,133.7776289,0,134.2075335,0,135.7588716,0,0.031192368,1,132.58,139.029,0,-1,132.9533333,-1,134.165,0,132.42,135.738,0,-1,133.2,324,2
20/4/1976,-0.008252063,133.0189125,139.9765059,0,0,133.1402342,0,133.7321404,0,134.1403088,0,135.6624452,0,0.101972312,0,132.53,138.858,0,0,132.9066667,0,133.89,0,132.74,135.71,0,0,133.3,325,10
21/4/1976,0.00075643,132.8700194,139.8225157,0,1,132.9955828,1,133.5862223,0,133.9965822,0,135.5266631,0,0.080837973,0,132.66,138.685,0,1,132.94,1,133.66,0,132.86,135.646,0,1,132.2,326,143
22/4/1976,0,132.7663795,139.673555,0,0,132.8885701,0,133.4637249,0,133.8709095,0,135.4001273,0,0.07959839,0,132.64,138.512,0,0,132.8066667,0,133.385,0,132.74,135.588,0,0,132.3,327,16
23/4/1976,0.006046863,132.6815832,139.527544,0,0,132.7980208,0,133.352894,0,133.7545458,0,135.2785536,0,0.084330248,0,132.66,138.348,0,0,132.7066667,0,133.135,0,132.7,135.52,0,0,132.3,328,35
26/4/1976,0.007513148,132.757659,139.4002659,0,-1,132.8444792,-1,133.3288088,0,133.7060609,0,135.1931202,0,0.143418764,0,132.54,138.212,0,-1,132.6066667,-1,132.88,-1,132.66,135.464,0,-1,133.1,329,99
27/4/1976,0.004474273,133.001721,139.2953102,0,0,133.0376362,0,133.4022556,-1,133.7352416,-1,135.1502527,0,0.245916113,0,132.69,138.089,0,0,132.5666667,0,132.84,0,132.64,135.416,0,0,134.1,330,40
28/4/1976,0,133.310499,139.2043139,0,0,133.2933845,0,133.5258503,0,133.8067052,0,135.1325957,0,0.344160641,0,132.83,137.962,0,0,132.7066667,0,132.905,0,132.8,135.378,0,0,134.7,331,24
29/4/1976,0.002969562,133.5631355,139.1151196,0,0,133.5097869,0,133.6376741,0,133.8728752,0,135.1156312,0,0.395514432,0,133.02,137.855,0,0,132.86,0,132.93,0,133.3,135.382,0,0,134.7,332,20
